"dod_nbr","dod_so","dod_line","dod_part","dod_qty","do_um","do_status","SPB Create Date"
"30101251","30101206","3","222-4563-1LT","6.00","EA","2","2021-02-10"
"30101252","30101205","1","281-3538-25KG","2.00","EA","2","2021-02-10"
"30101252","30101205","2","281-3539-25KG","2.00","EA","2","2021-02-10"
"30101253","30101207","1","281-2290-5KG","1.00","EA","2","2021-02-10"
"30101253","30101207","2","222-0001-1LT","3.00","EA","2","2021-02-10"
"30101253","30101207","3","222-2833-1LT","3.00","EA","2","2021-02-10"
"30101254","30101208","1","267-A001-20LT","1.00","EA","2","2021-02-10"
"30101255","30101221","1","222-0001-1LT","6.00","EA","2","2021-02-10"
"30101256","30101210","1","083-0020-0.9LT","120.00","EA","2","2021-02-10"
"30101257","30101211","1","223-1537-1LT","6.00","EA","2","2021-02-10"
"30101257","30101211","2","223-9444-1LT","6.00","EA","2","2021-02-10"
"30101257","30101211","3","430-5047-1LTSET-A","12.00","EA","2","2021-02-10"
"30101258","30101212","1","222-2651-1LT","12.00","EA","2","2021-02-10"
"30101258","30101212","2","430-5050-1LTSET","24.00","EA","2","2021-02-10"
"30101259","30101213","1","268-2290-2.5LT","1.00","EA","2","2021-02-10"
"30101260","30101214","1","281-5594-5KG","1.00","EA","2","2021-02-10"
"30101260","30101214","2","281-7227-5KG","1.00","EA","2","2021-02-10"
"30101260","30101214","3","281-8342-5KG","2.00","EA","2","2021-02-10"
"30101260","30101214","4","281-8377-5KG","1.00","EA","2","2021-02-10"
"30101260","30101214","5","591-0001-20LT","2.00","EA","2","2021-02-10"
"30101261","30101215","1","281-3539-5KG","4.00","EA","2","2021-02-10"
"30101262","30101216","1","083-9488-3.785LT","8.00","EA","2","2021-02-10"
"30101263","30101217","1","281-8377-25KG","1.00","EA","2","2021-02-10"
"30101264","30101218","1","222-2261-1LT","6.00","EA","2","2021-02-10"
"30101264","30101218","2","222-2833-1LT","12.00","EA","2","2021-02-10"
"30101264","30101218","3","222-3552-1LT","6.00","EA","2","2021-02-10"
"30101265","30101219","1","222-2833-1LT","17.00","EA","2","2021-02-10"
"30101265","30101219","2","281-A001-25KG","10.00","EA","2","2021-02-10"
"30101266","30101220","1","281-8717-5KG","4.00","EA","2","2021-02-10"
"30101267","30101222","1","281-2290-25KG","2.00","EA","2","2021-02-10"
"30101267","30101222","2","281-7644-25KG","2.00","EA","2","2021-02-10"
"30101267","30101222","3","281-8300-25KG","2.00","EA","2","2021-02-10"
"30101267","30101222","4","281-9407-25KG","2.00","EA","2","2021-02-10"
"30101268","30101209","1","222-2179-1LT","78.00","EA","2","2021-02-10"
"30101269","30101229","1","267-A001-20LT","1.00","EA","2","2021-02-10"
"30101270","30101230","1","267-2290-20LT","1.00","EA","2","2021-02-10"
"30101271","30101228","1","222-1730-1LT","18.00","EA","2","2021-02-10"
"30101272","30101225","1","083-0020-0.9LT","12.00","EA","2","2021-02-10"
"30101272","30101225","2","083-5478-0.9LT","6.00","EA","2","2021-02-10"
"30101273","30101226","1","430-5040-1LTSET","12.00","EA","2","2021-02-10"
"30101274","30101223","1","222-1685-1LT","6.00","EA","2","2021-02-10"
"30101275","30101224","1","105-0001-0.9LTSET","6.00","EA","2","2021-02-10"
"30101275","30101224","2","105-0404-0.9LTSET","12.00","EA","2","2021-02-10"
"30101276","30101231","1","281-2290-25KG","1.00","EA","2","2021-02-10"
"30101277","30101232","1","281-2290-25KG","6.00",NULL,"2","2021-02-10"
"30101278","30101233","1","222-0001-1LT","60.00","EA","2","2021-02-10"
"30101278","30101233","2","222-0020-1LT","18.00","EA","2","2021-02-10"
"30101279","30101234","1","105-0404-0.9LTSET","6.00","EA","2","2021-02-10"
"30101279","30101234","2","245-8479-1LT","1.00","EA","2","2021-02-10"
"30101280","30101235","1","281-2290-25KG","1.00","EA","2","2021-02-10"
"30101281","30101237","1","222-4563-1LT","4.00","EA","2","2021-02-10"
"30101281","30101237","2","327-4684-1LT","3.00","EA","2","2021-02-10"
"30101281","30101237","3","327-5635-1LT","3.00","EA","2","2021-02-10"
"30101282","30101236","1","083-0020-3.785LT","2.00","EA","2","2021-02-10"
"30101282","30101236","2","083-0309-0.9LT","2.00","EA","2","2021-02-10"
"30101282","30101236","3","083-0309-3.785LT","2.00","EA","2","2021-02-10"
"30101282","30101236","4","222-3537-1LT","6.00","EA","2","2021-02-10"
"30101282","30101236","5","223-7631-1LT","1.00","EA","2","2021-02-10"
"30101282","30101236","6","281-7394-25KG","1.00","EA","2","2021-02-10"
"30101282","30101236","7","281-7394-5KG","2.00","EA","2","2021-02-10"
"30101282","30101236","8","281-8763-5KG","2.00","EA","2","2021-02-10"
"30101283","30101238","1","083-0309-0.9LT","6.00","EA","2","2021-02-10"
"30101283","30101238","2","281-3538-5KG","4.00","EA","2","2021-02-10"
"30101283","30101238","3","281-6501-5KG","2.00","EA","2","2021-02-10"
"30101283","30101238","4","281-6504-5KG","2.00","EA","2","2021-02-10"
"30101283","30101238","5","281-6579-5KG","2.00","EA","2","2021-02-10"
"30101284","30101239","1","430-5054-1LTSET","12.00","EA","2","2021-02-10"
"30101285","30101241","1","222-0099-1LT","3.00","EA","2","2021-02-10"
"30101285","30101241","2","222-6621-1LT","3.00","EA","2","2021-02-10"
"30101286","30101242","1","281-7644-5KG","2.00","EA","2","2021-02-10"
"30101286","30101242","2","281-8377-5KG","2.00","EA","2","2021-02-10"
"30101287","30101243","1","281-7644-25KG","1.00","EA","2","2021-02-10"
"30101287","30101243","2","281-7684-25KG","1.00","EA","2","2021-02-10"
"30101287","30101243","3","281-8220-25KG","1.00","EA","2","2021-02-10"
"30101288","30101247","1","222-0020-200ML","6.00","EA","2","2021-02-10"
"30101288","30101247","2","222-1407-200ML","6.00","EA","2","2021-02-10"
"30101289","30101248","1","245-4563-1LT","12.00","EA","2","2021-02-10"
"30101290","30101246","1","222-0001-1LT","2.00","EA","2","2021-02-10"
"30101290","30101246","2","222-2651-1LT","4.00","EA","2","2021-02-10"
"30101290","30101246","3","430-5054-1LTSET","12.00","EA","2","2021-02-10"
"30101290","30101246","4","534-0600-1LTSET","6.00","EA","2","2021-02-10"
"30101290","30101246","5","534-5068-0.5LT","6.00","EA","2","2021-02-10"
"30101290","30101246","6","721-0000-0.5LT","6.00","EA","2","2021-02-10"
"30101291","30101245","1","222-0006-1LT","8.00","EA","2","2021-02-10"
"30101292","30101240","1","430-5047-1LTSET-A","6.00","EA","2","2021-02-10"
"30101292","30101240","2","430-5050-1LTSET","6.00","EA","2","2021-02-10"
"30101293","30101249","1","430-5040-1LTSET","1.00","EA","2","2021-02-10"
"30101294","30101256","1","281-3100-5KG","1.00","EA","2","2021-02-10"
"30101295","30101244","1","430-5050-1LTSET","12.00","EA","2","2021-02-10"
"30101295","30101244","2","534-0600-1LTSET","6.00","EA","2","2021-02-10"
"30101296","30101254","1","281-8342-25KG","2.00","EA","2","2021-02-10"
"30101297","30101258","1","245-0007-1LT","18.00","EA","2","2021-02-10"
"30101298","30101227","1","222-0001-1LT","6.00","EA","2","2021-02-10"
"30101298","30101227","2","222-4563-1LT","6.00","EA","2","2021-02-10"
"30101298","30101227","3","222-7314-1LT","6.00","EA","2","2021-02-10"
"30101298","30101227","4","430-5054-1LTSET","6.00","EA","2","2021-02-10"
"30101299","30101259","1","222-2297-1LT","6.00","EA","2","2021-02-11"
"30101299","30101259","2","222-0013-1LT","6.00","EA","2","2021-02-11"
"30101299","30101259","3","222-6237-1LT","6.00","EA","2","2021-02-11"
"30101299","30101259","4","105-5476-0.9LTSET","18.00","EA","2","2021-02-11"
"30101299","30101259","5","105-0104-0.9LTSET","6.00","EA","2","2021-02-11"
"30101299","30101259","6","083-8722-0.9LT","18.00","EA","2","2021-02-11"
"30101299","30101259","7","222-2261-1LT","12.00","EA","2","2021-02-11"
"30101300","30101260","1","105-0001-0.9LTSET","5.00","EA","2","2021-02-11"
"30101300","30101260","2","245-0001-1LT","6.00","EA","2","2021-02-11"
"30101300","30101260","3","245-0020-1LT","6.00","EA","2","2021-02-11"
"30101300","30101260","5","245-1089-1LT","6.00","EA","2","2021-02-11"
"30101301","30101262","1","281-8377-5KG","4.00","EA","2","2021-02-11"
"30101302","30101253","1","281-2290-5KG","4.00",NULL,"2","2021-02-11"
"30101303","30101255","1","222-6241-1LT","3.00","EA","2","2021-02-11"
"30101303","30101255","2","222-6352-1LT","3.00","EA","2","2021-02-11"
"30101304","30101263","1","222-0001-1LT","18.00","EA","2","2021-02-11"
"30101304","30101263","2","222-0020-1LT","6.00","EA","2","2021-02-11"
"30101304","30101263","3","222-4792-1LT","4.00","EA","2","2021-02-11"
"30101305","30101165","2","222-7314-1LT","6.00","EA","2","2021-02-11"
"30101306","30101265","1","430-5054-1LTSET","6.00","EA","2","2021-02-11"
"30101306","30101265","2","430-5050-1LTSET","6.00","EA","2","2021-02-11"
"30101306","30101265","3","281-8717-5KG","2.00","EA","2","2021-02-11"
"30101306","30101265","4","281-1567-5KG","2.00","EA","2","2021-02-11"
"30101306","30101265","5","281-7643-5KG","2.00","EA","2","2021-02-11"
"30101306","30101265","6","281-5594-5KG","1.00","EA","2","2021-02-11"
"30101307","30101266","1","281-8342-5KG","1.00","EA","2","2021-02-11"
"30101307","30101266","2","281-8377-5KG","1.00","EA","2","2021-02-11"
"30101307","30101266","3","281-2290-25KG","1.00","EA","2","2021-02-11"
"30101308","30101264","1","281-A001-5KG","8.00","EA","2","2021-02-11"
"30101308","30101264","2","281-A001-25KG","5.00","EA","2","2021-02-11"
"30101308","30101264","3","281-B001-25KG","4.00","EA","2","2021-02-11"
"30101308","30101264","4","268-A001-2.5LT","4.00","EA","2","2021-02-11"
"30101308","30101264","5","105-0001-0.9LTSET","6.00","EA","2","2021-02-11"
"30101308","30101264","6","105-4292-0.9LTSET","6.00","EA","2","2021-02-11"
"30101308","30101264","7","105-3562-0.9LTSET","4.00","EA","2","2021-02-11"
"30101308","30101264","8","105-0020-0.9LTSET","6.00","EA","2","2021-02-11"
"30101308","30101264","9","083-8723-0.9LT","6.00","EA","2","2021-02-11"
"30101308","30101264","10","591-0001-2.5LT","6.00","EA","2","2021-02-11"
"30101308","30101264","11","292-B001-2.5LT","4.00","EA","2","2021-02-11"
"30101309","30101250","1","281-2290-25KG","2.00","EA","2","2021-02-11"
"30101309","30101250","2","281-2290-5KG","4.00","EA","2","2021-02-11"
"30101310","30101252","1","281-2290-5KG","4.00","EA","2","2021-02-11"
"30101310","30101252","2","281-3538-5KG","4.00","EA","2","2021-02-11"
"30101311","30101251","1","281-8763-5KG","4.00","EA","2","2021-02-11"
"30101312","30101267","1","281-8378-25KG","2.00","EA","2","2021-02-11"
"30101313","30101257","1","281-2290-5KG","8.00","EA","2","2021-02-11"
"30101314","30101261","1","222-4563-1LT","12.00","EA","2","2021-02-11"
"30101315","30101268","1","222-6621-1LT","6.00","EA","2","2021-02-11"
"30101315","30101268","2","222-0020-1LT","6.00","EA","2","2021-02-11"
"30101316","30101269","1","222-0020-1LT","6.00","EA","2","2021-02-11"
"30101317","30101271","1","281-2290-25KG","10.00","EA","2","2021-02-11"
"30101317","30101271","2","281-0001-5KG","4.00","EA","2","2021-02-11"
"30101317","30101271","3","980-8264-1LT","6.00","EA","2","2021-02-11"
"30101318","30101272","1","083-0013-0.9LT","2.00","EA","2","2021-02-11"
"30101318","30101272","2","083-0020-0.9LT","7.00","EA","2","2021-02-11"
"30101318","30101272","3","083-8352-0.9LT","1.00","EA","2","2021-02-11"
"30101318","30101272","4","083-8722-0.9LT","1.00","EA","2","2021-02-11"
"30101319","30101274","1","222-0020-1LT","12.00","EA","2","2021-02-11"
"30101319","30101274","2","222-0022-1LT","2.00","EA","2","2021-02-11"
"30101319","30101274","3","222-0101-1LT","2.00","EA","2","2021-02-11"
"30101319","30101274","4","222-1093-1LT","2.00","EA","2","2021-02-11"
"30101319","30101274","5","222-2102-1LT","24.00","EA","2","2021-02-11"
"30101319","30101274","6","222-2409-1LT","2.00","EA","2","2021-02-11"
"30101319","30101274","7","222-2651-1LT","6.00","EA","2","2021-02-11"
"30101319","30101274","8","223-0405-1LT","3.00","EA","2","2021-02-11"
"30101319","30101274","9","223-9442-1LT","3.00","EA","2","2021-02-11"
"30101319","30101274","10","430-5054-1LTSET","24.00","EA","2","2021-02-11"
"30101320","30101278","1","273-4228-3.785LT","2.00","EA","2","2021-02-11"
"30101321","30101275","1","281-8437-25KG","2.00","EA","2","2021-02-11"
"30101322","30101276","1","222-0001-1LT","18.00","EA","2","2021-02-11"
"30101322","30101276","2","222-4106-1LT","3.00","EA","2","2021-02-11"
"30101323","30101277","1","430-5040-1LTSET","2.00","EA","2","2021-02-11"
"30101323","30101277","2","430-5054-1LTSET","4.00","EA","2","2021-02-11"
"30101324","30101280","1","222-4563-1LT","6.00","EA","2","2021-02-11"
"30101324","30101280","2","222-7314-1LT","12.00","EA","2","2021-02-11"
"30101324","30101280","3","430-5050-1LTSET","12.00","EA","2","2021-02-11"
"30101324","30101280","4","534-0600-1LTSET","12.00","EA","2","2021-02-11"
"30101325","30101281","1","222-4563-1LT","4.00","EA","2","2021-02-11"
"30101326","30101282","1","145-0001-1LTSET","6.00","EA","2","2021-02-11"
"30101327","30101283","1","083-2814-0.9LT","3.00","EA","2","2021-02-11"
"30101327","30101283","2","222-0001-1LT","12.00","EA","2","2021-02-11"
"30101328","30101284","1","430-5040-1LTSET","12.00","EA","2","2021-02-11"
"30101329","30101288","1","281-2290-25KG","2.00","EA","2","2021-02-11"
"30101329","30101288","2","281-2290-5KG","4.00","EA","2","2021-02-11"
"30101330","30101285","1","281-2290-25KG","5.00","EA","2","2021-02-11"
"30101330","30101285","2","281-3538-5KG","20.00","EA","2","2021-02-11"
"30101330","30101285","3","281-6579-5KG","20.00","EA","2","2021-02-11"
